object_id,fire_date,latitude,longitude,avg_temperature_2m_max,avg_temperature_2m_min,avg_temperature_2m_mean,avg_precipitation_sum,avg_snowfall_sum,avg_wind_speed_10m_max,avg_wind_gusts_10m_max,avg_relative_humidity_2m,avg_pressure_msl,avg_surface_pressure,avg_soil_temperature_0_to_7cm,avg_soil_moisture_0_to_7cm,Unnamed: 0
4538447,2018-07-08 22:30:00,36.6458320617676,-118.22110748291,32.099999999999994,25.1,28.700000000000003,0.0,0.0,9.6,44.1,16.520833333333332,1014.7104166666668,826.5395833333333,28.05,0.0388541666666666,
4538461,2018-07-31 22:32:00,37.7433319091797,-118.873336791992,29.1,14.55,21.7,0.4499999999999999,0.0,17.3,46.05,40.895833333333336,1018.2479166666666,797.7645833333332,24.839583333333334,0.2371666666666666,
4538481,2018-10-03 22:49:00,37.6227760314941,-119.099998474121,13.4,4.3,8.55,2.6,0.07,14.9,49.5,65.25,1013.275,753.7208333333333,9.54375,0.2068124999999999,
4538529,2018-06-24 02:22:00,34.5419425964355,-118.764724731445,32.650000000000006,17.0,23.65,0.0,0.0,17.5,41.55,62.5625,1010.2354166666668,970.7083333333334,31.360416666666666,0.0884999999999999,
4538533,2018-09-01 23:25:00,34.5797233581543,-119.615280151367,32.6,18.450000000000003,24.9,0.0,0.0,12.15,36.75,32.229166666666664,1010.5291666666668,949.88125,27.0375,0.1144375,
4538534,2018-08-19 22:37:00,35.1202774047852,-120.101943969727,30.1,19.9,24.4,0.0,0.0,13.25,36.55,47.833333333333336,1015.5208333333334,967.6958333333332,26.20208333333333,0.1434166666666666,
4538555,2018-08-07 09:05:00,40.010555267334,-121.25611114502,36.65,13.1,23.9,0.0,0.0,13.75,48.6,32.958333333333336,1014.8645833333334,907.2895833333332,22.92083333333333,0.26275,
4538578,2018-04-25 01:59:00,40.7066650390625,-123.561943054199,26.6,6.65,16.35,0.0,0.0,9.2,37.8,58.16666666666666,1015.4145833333332,931.4520833333332,13.395833333333334,0.4049374999999999,
4538656,2018-07-04 23:18:00,33.5677795410156,-116.727500915527,28.05,12.65,20.4,0.0,0.0,16.700000000000003,47.9,39.97916666666666,1013.7354166666664,885.4812499999999,21.441666666666663,0.10625,
4538658,2018-07-06 18:35:00,34.2425003051758,-117.431945800781,38.7,21.5,29.0,0.0,0.0,15.15,54.35,22.4375,1016.3958333333334,931.0333333333334,25.922916666666666,0.21825,
4538659,2018-07-06 22:29:00,34.0980567932129,-116.958053588867,32.7,16.700000000000003,24.2,0.0,0.0,12.25,40.9,19.02083333333333,1017.03125,859.2770833333334,22.46875,0.2119166666666666,
4538670,2018-07-06 20:01:00,33.7713890075684,-116.543334960938,44.150000000000006,27.1,35.849999999999994,0.0,0.0,13.35,32.75,11.145833333333334,1011.1083333333332,992.09375,38.99583333333334,0.0,
4538679,2018-07-25 20:43:00,33.7113876342773,-116.76944732666,38.8,25.85,31.700000000000003,0.0,0.0,17.700000000000003,50.2,27.979166666666668,1014.2416666666668,914.3791666666666,32.300000000000004,0.1044583333333333,
4538684,2018-07-26 19:00:00,33.5716667175293,-116.495552062988,36.6,20.25,28.95,0.0,0.0,17.55,46.650000000000006,31.166666666666668,1015.1687500000002,876.6416666666668,28.93541666666667,0.1150625,
4538702,2018-09-01 02:50:00,34.1597213745117,-117.244163513184,33.150000000000006,19.5,25.3,0.0,0.0,14.6,36.75,39.458333333333336,1010.2208333333332,959.5104166666666,29.53125,0.0,
4538726,2018-05-21 20:00:00,36.0205574035645,-118.281669616699,13.05,2.9000000000000004,7.35,2.1500000000000004,0.0,13.8,41.2,68.27083333333333,1011.3666666666668,753.775,9.46875,0.2621666666666667,
4538742,2018-08-18 23:59:00,35.5238876342773,-118.669723510742,35.8,23.35,29.5,0.0,0.0,15.4,39.95,27.45833333333333,1016.39375,939.8270833333336,32.50416666666666,0.02725,
4538752,2018-10-04 19:00:00,36.2024993896484,-118.456108093262,15.5,5.3,10.55,4.0,0.0,10.45,39.4,83.95833333333333,1014.9416666666666,823.6437500000001,12.145833333333334,0.3640416666666667,
4538754,2018-10-13 21:00:00,36.2197227478027,-118.56916809082,13.25,-1.4,5.9,0.05,0.0,10.3,42.5,59.04166666666666,1012.7000000000002,760.4645833333334,5.954166666666667,0.3197083333333333,
4538788,2018-08-09 10:55:00,40.8911094665527,-122.228332519531,38.4,20.2,29.15,0.0,0.0,10.8,33.3,38.9375,1011.4520833333332,968.9729166666666,28.43541666666667,0.2729999999999999,
4538789,2018-08-09 10:55:00,40.8933334350586,-122.228332519531,38.85,20.65,29.55,0.0,0.0,10.8,33.3,39.0625,1011.4520833333332,976.3354166666668,28.883333333333336,0.2729999999999999,
4538796,2018-09-05 00:10:00,40.6158332824707,-123.524169921875,31.65,11.55,21.65,0.0,0.0,13.1,54.9,35.770833333333336,1011.1437499999998,898.8145833333334,20.277083333333334,0.249,
4538797,2018-09-05 21:51:00,40.9425010681152,-122.427223205566,35.5,19.0,27.75,0.0,0.0,12.45,39.8,29.541666666666668,1010.3,968.5583333333334,26.61458333333333,0.2577708333333333,
4538810,2018-09-26 19:56:00,34.2402763366699,-117.43138885498,33.0,17.5,23.75,0.0,0.0,11.5,42.1,46.708333333333336,1012.8708333333334,928.7999999999998,22.120833333333334,0.1959999999999999,
4538823,2018-11-12 05:27:00,34.314998626709,-117.189720153809,13.15,2.4,7.95,0.0,0.0,24.15,65.7,12.604166666666666,1021.5770833333332,864.9625,7.4375,0.078,
4538895,2018-09-03 23:00:00,39.0272216796875,-120.655830383301,34.4,14.55,24.55,0.0,0.0,14.85,45.55,33.833333333333336,1009.6520833333334,934.025,23.82083333333333,0.2556041666666667,
4539035,2018-07-22 21:08:00,43.9663887023926,-121.262222290039,27.9,10.35,19.15,0.0,0.0,20.9,43.95,26.89583333333333,1018.2625000000002,879.9729166666666,21.558333333333334,0.0863333333333333,
4539093,2018-08-02 02:45:00,38.3502769470215,-119.92805480957,31.200000000000003,16.2,23.8,0.0,0.0,15.7,47.85,39.97916666666666,1016.125,854.61875,24.129166666666663,0.2715833333333333,
4539118,2018-08-17 21:00:00,43.5991668701172,-120.923332214355,27.6,12.4,20.25,0.15,0.0,16.85,43.55,42.020833333333336,1016.44375,840.9479166666666,20.19375,0.0750208333333333,
4539128,2018-09-07 21:05:00,43.8394432067871,-121.114166259766,27.0,13.7,20.0,0.0,0.0,17.9,36.5,31.3125,1017.23125,856.78125,22.2125,0.07125,
4539199,2018-08-08 22:30:00,46.5752792358398,-121.439445495605,31.1,14.1,22.15,0.0,0.0,11.45,38.35,39.770833333333336,1015.6416666666668,876.1208333333334,19.38958333333333,0.1511041666666666,
4539241,2018-08-20 22:00:00,44.5988883972168,-119.183891296387,28.15,14.2,20.7,0.05,0.0,16.2,45.9,35.0,1015.5,872.6125000000001,21.16875,0.1529791666666667,
4539255,2018-11-18 22:10:00,43.8908348083496,-119.431945800781,6.199999999999999,-4.7,0.35,0.0,0.0,11.45,26.1,68.58333333333333,1024.8583333333331,844.1312499999999,0.01875,0.2530416666666666,
4539321,2018-06-14 00:46:00,44.0536117553711,-120.493614196777,21.6,6.85,13.95,0.0,0.0,24.2,66.4,52.9375,1013.2645833333332,865.0020833333333,13.916666666666666,0.2066666666666666,
4539383,2018-08-15 23:55:00,42.6497230529785,-120.827499389648,26.15,12.8,19.450000000000003,1.1,0.0,12.3,34.4,32.5,1013.9604166666668,800.8979166666668,17.8875,0.1654791666666666,
4539407,2018-06-21 01:25:00,48.7333335876465,-121.665000915527,27.8,17.65,23.1,0.65,0.0,9.05,39.95,66.83333333333333,1016.2375,986.30625,21.097916666666663,0.278875,
4539415,2018-07-24 23:28:00,47.0288887023926,-121.713607788086,24.5,13.55,19.1,0.0,0.0,11.5,39.400000000000006,46.9375,1020.5875,897.28125,17.279166666666665,0.0752083333333333,
4539434,2018-08-18 05:03:00,48.377498626709,-121.182502746582,22.15,8.85,14.55,0.0,0.0,10.6,40.15,74.4375,1021.75,873.775,14.65,0.2037083333333333,
4539435,2018-08-18 05:06:00,48.3155555725098,-121.162498474121,24.9,10.65,16.8,0.0,0.0,9.55,37.4,75.04166666666667,1021.5875,926.5833333333334,16.631249999999998,0.2268541666666667,
4539436,2018-08-18 05:09:00,48.1552772521973,-120.985275268555,24.15,8.45,15.25,0.0,0.0,11.65,45.75,57.625,1020.6729166666668,839.4145833333333,15.05,0.1476666666666666,
4539575,2018-07-20 11:00:00,47.968334197998,-120.214164733887,32.5,14.8,23.1,0.0,0.0,15.55,54.35,42.125,1013.7833333333334,973.9249999999998,25.210416666666664,0.1264791666666666,
4539589,2018-07-29 05:49:00,48.2508316040039,-120.943885803223,24.0,10.3,16.8,0.65,0.0,11.45,40.5,49.75,1018.3958333333334,828.0270833333334,14.597916666666668,0.2103541666666666,
4539592,2018-07-29 06:21:00,47.8513870239258,-120.549163818359,28.450000000000003,12.85,21.45,0.1,0.0,10.8,39.95,30.70833333333333,1016.2833333333334,862.9500000000002,19.164583333333336,0.13425,
4539596,2018-07-29 15:00:00,48.4513893127441,-120.579170227051,27.5,13.1,20.3,0.0,0.0,11.85,41.6,34.229166666666664,1016.7333333333336,859.2083333333334,19.09375,0.14925,
4539603,2018-07-29 18:00:00,47.7302780151367,-121.001945495605,28.0,13.1,19.65,0.45,0.0,11.2,38.15,53.8125,1017.3166666666668,875.8770833333333,17.510416666666668,0.1849374999999999,
4539604,2018-07-30 20:04:00,46.6097221374512,-121.34944152832,29.3,12.85,21.05,0.0,0.0,12.65,42.3,36.708333333333336,1018.2708333333334,852.7666666666668,19.164583333333333,0.1321666666666666,
4539609,2018-08-04 22:22:00,47.5774993896484,-123.129997253418,22.200000000000003,13.05,16.5,0.45,0.0,11.0,37.3,76.64583333333333,1017.925,979.8895833333332,16.604166666666668,0.2042916666666666,
4539642,2018-07-15 15:00:00,42.0986099243164,-122.853889465332,32.2,18.7,25.450000000000003,0.05,0.0,12.15,50.75,35.416666666666664,1016.525,885.8666666666667,23.785416666666663,0.2631458333333333,
4539646,2018-07-16 02:25:00,41.9558334350586,-123.551391601563,31.45,16.700000000000003,24.3,0.05,0.0,12.3,44.45,34.5,1015.0270833333332,870.8541666666666,21.98333333333333,0.2633125,
4539656,2018-07-15 21:10:00,42.853889465332,-122.588607788086,31.7,13.65,23.0,0.0,0.0,11.4,40.85,38.208333333333336,1016.4416666666666,881.21875,21.67708333333333,0.1590625,
4539669,2018-07-15 23:10:00,42.8444442749023,-122.704170227051,32.4,15.25,23.75,0.1,0.0,14.65,43.900000000000006,39.41666666666666,1016.1687500000002,896.05625,22.04375,0.2634375,
4539670,2018-07-16 22:21:00,42.845832824707,-122.311668395996,25.95,14.45,20.3,1.2,0.0,13.85,40.7,41.41666666666666,1017.6770833333334,819.7604166666666,18.697916666666668,0.17025,
4539673,2018-07-16 13:16:00,42.8741683959961,-122.646385192871,31.05,12.6,22.85,0.0,0.0,12.25,37.1,38.270833333333336,1014.9583333333334,874.1604166666666,21.45833333333333,0.2660208333333334,
4539715,2018-08-20 19:00:00,44.8569450378418,-119.501945495605,30.8,14.3,22.25,0.0,0.0,15.4,42.5,32.791666666666664,1014.6291666666666,905.8458333333332,23.23333333333333,0.1346666666666666,
4539716,2018-08-21 04:20:00,44.9850006103516,-119.355834960938,27.05,12.95,20.1,0.0,0.0,16.7,40.35,44.770833333333336,1015.1104166666664,896.6145833333334,23.88958333333333,0.1371666666666667,
4539771,2018-08-05 18:00:00,47.8952789306641,-120.636665344238,21.55,6.5,13.75,0.8,0.0,10.0,49.5,55.54166666666666,1015.6208333333334,837.9562499999998,14.427083333333334,0.1359583333333333,
4539786,2018-08-11 17:00:00,48.7075004577637,-120.372222900391,25.6,8.0,15.15,2.25,0.0,13.6,58.7,49.625,1013.7229166666666,789.5812500000001,14.59375,0.1601875,
4539797,2018-08-17 19:00:00,48.8302764892578,-120.74666595459,22.1,9.75,15.75,0.0,0.0,13.35,39.8,49.083333333333336,1018.1354166666666,830.5833333333334,13.729166666666666,0.2017916666666666,
4539824,2018-09-08 06:00:00,47.3422241210938,-120.686943054199,24.0,11.5,16.4,0.95,0.0,13.85,45.35,52.66666666666666,1015.9,887.8729166666668,17.51875,0.144375,
4539840,2018-11-05 00:22:00,48.3422241210938,-120.01277923584,10.45,2.7,6.1,4.25,0.0,11.75,45.55,75.52083333333333,1011.23125,921.1833333333332,5.654166666666666,0.3701041666666667,
4539841,2018-07-01 23:04:00,47.8319435119629,-120.421669006348,23.45,9.8,17.3,0.1,0.0,16.45,50.75,55.0,1017.0583333333334,961.2791666666668,18.666666666666668,0.03225,
4539842,2018-07-05 21:01:00,47.4241676330566,-120.560836791992,26.85,11.05,18.55,0.0,0.0,13.9,42.45,42.458333333333336,1016.6645833333332,927.5479166666668,17.3625,0.1415625,
4539880,2018-08-20 00:00:00,44.083610534668,-122.237777709961,29.950000000000003,12.05,20.95,0.0,0.0,13.0,43.0,50.208333333333336,1016.58125,948.0083333333332,19.88958333333333,0.123,
4539906,2018-07-30 22:07:00,48.9519462585449,-117.858329772949,34.849999999999994,16.7,25.8,0.0,0.0,9.55,29.700000000000003,29.5,1016.4020833333334,932.2770833333334,23.629166666666663,0.1322708333333333,
4539915,2018-08-12 01:47:00,48.9799995422363,-118.050834655762,29.1,12.25,19.55,0.0,0.0,20.25,65.0,38.020833333333336,1010.9395833333334,857.4333333333334,19.297916666666666,0.1441666666666666,
4539920,2018-09-06 00:06:00,48.293888092041,-117.471946716309,25.65,11.05,17.950000000000003,0.0,0.0,11.0,33.1,28.479166666666668,1016.0875,893.8666666666667,14.977083333333333,0.142625,
4539941,2018-08-12 01:05:00,48.9700012207031,-118.780281066895,33.35,16.25,23.3,0.05,0.0,21.1,68.6,37.333333333333336,1011.3354166666668,924.8520833333332,23.570833333333336,0.1220833333333333,
4539948,2018-06-23 19:30:00,45.660831451416,-120.956665039063,26.4,15.4,20.35,0.0,0.0,26.85,66.6,58.10416666666666,1017.3125,1006.36875,24.606250000000003,0.136,
4539955,2018-08-01 01:00:00,45.664722442627,-121.03360748291,37.3,20.85,28.45,0.0,0.0,22.6,56.150000000000006,44.020833333333336,1012.2041666666668,1001.3770833333332,31.58125,0.1044791666666666,
4539959,2018-07-07 02:30:00,45.6963882446289,-121.344169616699,29.0,16.05,22.45,0.0,0.0,19.1,60.85,54.60416666666666,1019.81875,1013.3625,23.104166666666668,0.0474999999999999,
4539970,2018-08-11 06:00:00,45.6936111450195,-121.342224121094,37.15,20.8,27.4,0.0,0.0,26.2,69.65,43.125,1012.2854166666666,1002.4458333333336,30.758333333333336,0.0075,
4539980,2018-08-12 02:19:00,48.602222442627,-118.140556335449,34.7,17.5,25.3,0.05,0.0,20.200000000000003,65.5,38.833333333333336,1010.3645833333334,954.00625,26.175,0.1025833333333333,
4539985,2018-07-06 22:19:00,48.964168548584,-118.764442443848,33.6,13.1,23.1,0.05,0.0,11.9,41.05,47.47916666666666,1016.18125,952.0083333333332,20.543750000000003,0.19725,
4539986,2018-01-02 18:01:00,32.8552780151367,-87.2941665649414,1.0,-8.3,-4.55,0.0,0.0,18.1,41.75,40.145833333333336,1035.1,1018.025,-0.0916666666666666,0.4544791666666666,
4539991,2018-01-27 13:25:00,32.7555541992188,-87.1258316040039,13.85,7.399999999999999,9.95,4.4,0.0,15.55,36.35,73.22916666666667,1030.0854166666666,1018.1104166666668,9.352083333333336,0.4587916666666667,
4539992,2018-01-31 20:00:00,31.0669441223145,-86.6508331298828,13.3,1.15,7.0,0.0,0.0,15.15,36.35,55.79166666666666,1027.1520833333332,1016.325,9.039583333333333,0.4407083333333333,
4539997,2018-03-04 22:15:00,34.2874984741211,-87.4430541992188,17.35,2.7,9.0,0.0,0.0,13.4,29.7,49.395833333333336,1025.96875,994.3708333333334,10.295833333333333,0.376125,
4540001,2018-04-03 13:58:00,32.8672218322754,-87.4194412231445,25.4,14.45,19.25,0.5,0.0,17.8,47.15,77.5625,1014.49375,1003.3020833333334,18.02916666666667,0.4448749999999999,
4540004,2018-04-11 22:00:00,33.8766670227051,-85.5516662597656,18.5,6.95,12.35,0.15,0.0,16.5,36.0,67.41666666666667,1021.3291666666668,985.55,12.933333333333332,0.4573125,
4540009,2018-05-06 17:00:00,31.0349998474121,-86.7938919067383,30.25,16.4,23.45,0.2,0.0,13.35,35.8,62.5625,1016.4770833333332,1007.9770833333332,23.106250000000003,0.3036041666666667,
4540017,2018-09-22 22:00:00,33.1994438171387,-86.0669479370117,30.6,21.0,25.75,0.05,0.0,11.75,31.85,61.875,1018.4416666666666,972.1229166666668,26.17291666666667,0.1989166666666667,
4540029,2018-04-12 21:17:00,37.4302787780762,-84.2611083984375,18.75,3.0,9.7,0.0,0.0,20.1,48.05,61.22916666666666,1020.1,966.2520833333332,7.943749999999999,0.3477916666666666,
4540032,2018-04-13 19:00:00,37.0461120605469,-83.8344421386719,22.7,9.75,15.45,0.0,0.0,23.0,55.25,53.395833333333336,1016.2583333333332,964.2479166666666,12.939583333333331,0.3414583333333333,
4540033,2018-04-13 23:00:00,37.3819427490234,-83.6127777099609,23.35,10.25,15.95,0.0,0.0,23.8,56.7,51.4375,1015.6,966.75,13.216666666666669,0.3286041666666666,
4540057,2018-04-14 15:00:00,36.353889465332,-81.9891662597656,23.85,8.75,16.0,0.0,0.0,16.3,45.9,59.708333333333336,1016.28125,930.64375,12.533333333333331,0.4438541666666666,
4540058,2018-05-01 20:00:00,36.3080558776855,-82.1069412231445,20.45,6.0,12.65,0.0,0.0,9.35,28.25,50.47916666666666,1024.68125,951.3875000000002,10.616666666666664,0.452,
4540082,2018-02-25 15:15:00,29.2444438934326,-81.7466659545898,26.65,18.35,22.15,0.8,0.0,14.15,29.35,79.79166666666667,1022.50625,1018.8395833333334,22.272916666666664,0.166625,
4540086,2018-03-06 01:45:00,29.1188888549805,-81.725830078125,24.4,9.95,15.85,0.0,0.0,13.3,31.5,61.395833333333336,1017.7541666666666,1013.4354166666666,16.445833333333333,0.0742708333333333,
4540089,2018-03-09 20:00:00,30.0033340454102,-84.428337097168,14.6,5.05,10.05,0.0,0.0,15.3,34.75,55.6875,1020.3,1019.0916666666668,12.362500000000002,0.1374791666666666,
4540096,2018-03-17 20:07:00,30.0597229003906,-84.9813919067383,24.3,11.05,16.6,0.0,0.0,13.4,30.95,72.20833333333333,1018.3666666666668,1016.6916666666666,15.475,0.1321875,
4540100,2018-04-06 23:00:00,29.0241661071777,-81.4894409179688,27.15,15.0,20.8,0.0,0.0,15.6,37.25,63.6875,1018.1479166666668,1015.8979166666668,21.2625,0.1255208333333333,
4540105,2018-05-09 15:23:00,30.3400001525879,-84.2713851928711,30.6,16.799999999999997,24.1,0.35,0.0,13.55,34.400000000000006,54.60416666666666,1017.6708333333332,1016.1583333333332,26.258333333333336,0.0646666666666666,
4540106,2018-05-12 15:30:00,30.151388168335,-84.4147186279297,33.75,19.05,25.85,0.0,0.0,15.2,39.4,52.35416666666666,1018.70625,1017.4208333333332,24.649999999999995,0.0735416666666666,
4540107,2018-06-02 18:00:00,30.1263885498047,-84.9722213745117,30.1,22.5,25.6,5.25,0.0,13.15,32.05,88.16666666666667,1014.6645833333332,1012.3604166666668,25.98333333333333,0.2782291666666667,
4540108,2018-06-09 15:00:00,30.2672214508057,-82.5638885498047,30.200000000000003,20.45,24.2,4.95,0.0,9.5,27.0,89.0625,1018.9520833333332,1013.0020833333334,24.289583333333336,0.2483541666666666,
4540112,2018-08-16 16:03:00,29.3858337402344,-81.7077789306641,31.55,23.85,26.95,1.05,0.0,9.6,24.5,82.35416666666667,1019.5958333333334,1017.4958333333334,26.89583333333333,0.2532708333333333,
4540125,2018-02-15 20:40:00,31.0813884735107,-92.5833358764648,23.95,15.1,18.45,6.05,0.0,20.0,45.0,91.83333333333331,1024.50625,1014.1333333333332,15.847916666666668,0.4902083333333333,
4540127,2018-03-07 17:00:00,31.0016670227051,-93.2030563354492,18.0,7.45,12.95,4.75,0.0,16.7,37.45,55.04166666666666,1019.0916666666666,1006.0416666666666,15.289583333333336,0.4822083333333333,
4540128,2018-03-08 18:00:00,30.9855556488037,-93.0436096191406,16.15,5.85,10.4,0.0,0.0,14.25,32.599999999999994,47.520833333333336,1023.1645833333332,1012.50625,12.90625,0.4551875,
4540129,2018-03-10 21:38:00,31.0033340454102,-92.196662902832,20.65,9.85,14.25,3.7,0.0,20.05,41.2,71.97916666666667,1016.4020833333334,1014.4729166666666,14.35625,0.3646041666666667,
4540131,2018-03-17 21:00:00,31.5630550384521,-92.5433349609375,24.35,16.55,19.4,6.55,0.0,16.9,39.05,83.70833333333333,1013.6062500000002,1005.4833333333332,17.616666666666667,0.3866666666666666,
4540133,2018-03-20 19:14:00,30.9925003051758,-93.1930541992188,24.4,13.3,18.200000000000003,7.1,0.0,20.45,50.25,65.16666666666667,1008.525,997.2395833333334,19.2875,0.4652083333333334,
4540135,2018-03-22 14:00:00,31.1244449615479,-92.5725021362305,19.9,7.55,13.3,0.0,0.0,10.45,29.2,60.958333333333336,1022.8458333333334,1013.8645833333334,13.875,0.4395,
4540136,2018-03-22 18:00:00,31.1247215270996,-92.5713882446289,19.95,7.65,13.3,0.0,0.0,10.45,29.2,60.958333333333336,1022.8458333333334,1014.3520833333332,13.927083333333334,0.4395,
4540139,2018-04-02 20:56:00,31.1669445037842,-92.5911102294922,25.8,14.15,19.4,1.55,0.0,14.8,36.55,78.6875,1016.4145833333332,1010.375,18.74375,0.3554583333333332,
4540148,2018-05-15 18:22:00,31.2213897705078,-92.7061080932617,34.3,21.4,27.450000000000003,0.3,0.0,11.4,29.700000000000003,58.833333333333336,1014.2770833333334,1005.6708333333332,26.30625,0.2786458333333333,
4540149,2018-05-23 18:20:00,30.9308338165283,-93.1416702270508,33.4,21.1,25.85,7.05,0.0,10.4,29.0,75.08333333333333,1015.7604166666666,1006.7541666666666,26.15416666666667,0.3254583333333333,
4540150,2018-05-23 19:00:00,30.9830551147461,-93.1027755737305,33.65,21.1,26.05,4.949999999999999,0.0,10.45,30.8,73.33333333333333,1015.7791666666666,1006.7791666666668,26.29583333333333,0.2987291666666666,
