OBJECTID,avg_temperature_2m_max,avg_precipitation_sum,avg_relative_humidity_2m
4482359,23.45,0.0,65.89583333333333
4482363,25.05,0.1,61.10416666666666
4482364,26.1,0.55,55.4375
4482366,25.25,0.05,55.895833333333336
4482367,24.1,0.0,58.4375
4482368,23.5,0.0,68.3125
4482375,25.85,0.0,61.47916666666666
4482409,23.3,0.0,78.08333333333333
4482410,21.15,0.2,70.89583333333333
4482422,30.1,0.0,31.354166666666668
4482425,31.15,0.0,22.875
4482426,31.05,0.0,22.8125
4482427,31.95,0.2,38.395833333333336
4482428,30.9,0.5,31.52083333333333
4482429,31.25,0.2,35.916666666666664
4482430,30.8,0.1,32.041666666666664
4482431,28.9,0.2,33.875
4482432,30.55,0.1,30.89583333333333
4482434,29.15,1.2000000000000002,35.645833333333336
4482436,28.8,1.2,42.645833333333336
4482438,26.15,0.1,38.54166666666666
4482439,30.950000000000003,0.0,47.9375
4482441,19.4,1.2,49.0
4482442,21.85,0.3,48.3125
4482443,23.55,0.3,47.35416666666666
4482444,21.9,0.3,48.333333333333336
4482445,23.0,0.3,48.4375
4482446,23.4,0.3,48.47916666666666
4482447,24.45,0.0,44.770833333333336
4482451,28.3,0.55,35.229166666666664
4482452,28.1,0.55,35.166666666666664
4482453,28.1,0.55,35.166666666666664
4482454,28.25,0.55,35.1875
4482455,27.4,0.0,39.54166666666666
4482457,22.25,0.1,53.958333333333336
4482461,23.4,0.15,54.0
4482463,20.05,0.0,60.85416666666666
4482464,28.1,0.0,41.645833333333336
4482472,19.2,0.0,74.66666666666667
4482475,19.9,0.0,74.79166666666667
4482476,20.05,0.0,77.83333333333333
4482478,17.9,0.0,85.25
4482480,15.4,4.25,82.41666666666667
4482484,19.9,0.15,93.1875
4482490,25.45,0.0,47.5
4482491,24.85,0.05,38.47916666666666
4482492,21.4,1.35,52.270833333333336
4482493,23.85,0.0,41.6875
4482494,20.85,3.65,53.270833333333336
4482495,21.2,1.35,52.270833333333336
4482496,21.7,0.75,57.0
4482497,29.4,0.4,35.458333333333336
4482498,30.4,0.4,33.1875
4482499,30.8,0.4,33.375
4482502,28.15,0.0,37.10416666666666
4482503,24.6,0.0,37.1875
4482507,22.35,0.0,45.41666666666666
4482510,21.75,0.2,55.1875
4482512,23.9,0.25,49.10416666666666
4482525,21.85,0.3,76.47916666666667
4482526,25.85,0.0,61.708333333333336
4482531,18.85,0.4,77.85416666666667
4482553,17.9,0.1,74.375
4482554,25.6,0.0,65.27083333333333
4482558,26.85,1.45,47.770833333333336
4482559,34.8,0.8,46.66666666666666
4482560,27.65,1.15,46.270833333333336
4482561,25.9,1.45,54.083333333333336
4482563,25.6,0.0,51.208333333333336
4482564,27.3,0.0,33.270833333333336
4482565,27.3,0.0,33.25
4482566,30.15,0.0,43.083333333333336
4482567,29.85,0.0,43.020833333333336
4482568,25.5,1.85,47.41666666666666
4482570,25.25,1.7,52.54166666666666
4482573,18.75,0.0,73.83333333333333
4482574,25.35,0.4,55.3125
4482577,26.85,0.05,52.520833333333336
4482578,24.65,0.05,50.9375
4482581,28.55,0.0,39.75
4482583,27.7,0.25,49.208333333333336
4482586,28.45,0.0,39.770833333333336
4482587,27.450000000000003,0.7,51.25
4482591,29.6,0.85,38.833333333333336
4482592,28.55,0.85,38.375
4482593,23.9,0.9,51.0
4482594,27.6,1.05,51.22916666666666
4482595,26.3,1.05,50.47916666666666
4482596,25.85,1.35,58.333333333333336
4482597,25.35,0.1,52.270833333333336
4482598,25.75,1.0,52.375
4482599,27.65,1.0,53.25
4482600,23.85,0.4,49.5
4482602,26.7,0.6,48.208333333333336
4482603,27.3,0.6,49.333333333333336
4482604,26.75,0.6,48.270833333333336
4482606,26.450000000000003,0.0,49.10416666666666
4482607,27.75,1.7,45.5
4482610,28.0,1.7,44.708333333333336
4482611,25.1,0.4,46.208333333333336
4482615,22.950000000000003,0.1,50.5
4482616,21.1,0.0,48.5625
4482621,24.75,0.1,37.16666666666666
4482626,15.4,4.6,73.9375
4482627,19.65,0.0,50.22916666666666
4482628,17.95,4.9,64.41666666666667
4482629,23.5,0.0,53.25
4482630,25.1,0.8,48.895833333333336
4482631,25.0,0.35,48.85416666666666
4482633,25.6,0.0,36.4375
4482634,33.05,0.0,35.770833333333336
4482636,28.6,1.5,60.333333333333336
4482637,26.0,0.75,53.60416666666666
4482639,26.950000000000003,0.3,52.66666666666666
4482640,25.35,4.55,58.0
4482641,28.3,1.75,58.8125
4482642,26.450000000000003,0.75,52.958333333333336
4482643,27.1,0.0,43.208333333333336
4482644,28.9,1.1,38.333333333333336
4482645,32.35,1.1,37.958333333333336
4482646,33.3,0.75,34.833333333333336
4482647,33.05,1.1,38.1875
4482648,31.15,0.9,38.083333333333336
4482649,33.05,1.1,38.1875
4482650,32.15,1.1,37.395833333333336
4482651,29.45,1.1,40.145833333333336
4482654,26.35,0.0,43.333333333333336
4482655,23.9,2.5,57.22916666666666
4482656,21.55,2.15,56.97916666666666
4482657,31.2,0.0,31.58333333333333
4482660,24.45,0.0,76.27083333333333
4482661,26.65,0.0,70.5
4482665,27.700000000000003,0.5,52.60416666666666
4482666,26.700000000000003,0.75,53.958333333333336
4482667,24.9,0.0,41.22916666666666
4482669,27.15,0.9,49.97916666666666
4482671,27.45,0.25,52.708333333333336
4482672,26.3,3.1,50.10416666666666
4482674,25.75,3.2,50.395833333333336
4482675,27.45,1.15,51.125
4482676,26.35,1.7,47.645833333333336
4482677,26.45,2.05,57.72916666666666
4482680,29.25,0.75,47.375
4482682,28.5,0.0,45.583333333333336
4482683,28.9,0.0,45.625
4482684,26.6,0.0,47.895833333333336
4482690,29.4,0.0,45.6875
4482691,29.5,0.0,45.72916666666666
4482692,26.25,0.0,47.8125
4482693,30.05,0.0,47.375
4482694,28.7,0.0,45.60416666666666
4482695,26.0,0.55,45.79166666666666
4482696,24.0,0.0,38.29166666666666
4482697,20.55,0.05,40.66666666666666
4482698,28.8,0.7,36.10416666666666
4482699,27.2,0.2,44.66666666666666
4482701,27.950000000000003,0.6,40.25
4482702,23.5,1.7999999999999998,46.22916666666666
4482703,28.7,0.65,41.25
4482704,20.85,1.0,52.29166666666666
4482705,19.7,1.7000000000000002,68.16666666666667
4482706,17.6,6.55,60.6875
4482707,22.5,0.1,46.85416666666666
4482708,20.95,0.3,48.9375
4482709,19.0,1.7000000000000002,62.0
4482710,22.8,2.05,52.5625
4482712,18.700000000000003,1.7,61.958333333333336
4482716,21.25,1.2,62.54166666666666
4482718,28.85,0.4,38.333333333333336
4482720,25.65,0.35,40.97916666666666
4482721,28.85,0.4,38.333333333333336
4482722,28.35,0.4,38.22916666666666
4482723,24.15,0.35,44.645833333333336
4482724,25.200000000000003,0.0,42.10416666666666
4482725,23.05,0.0,42.35416666666666
4482729,29.45,0.0,37.8125
4482730,13.75,1.4,51.41666666666666
4482733,20.4,0.85,56.35416666666666
4482734,18.8,0.8,53.020833333333336
4482735,22.9,0.3,54.770833333333336
4482736,17.1,2.25,63.208333333333336
4482738,22.1,0.7000000000000001,60.9375
4482740,28.45,0.35,41.333333333333336
4482744,23.55,0.4,45.10416666666666
4482745,26.6,0.0,49.47916666666666
4482751,20.45,0.35,52.3125
4482758,10.05,0.5,66.0625
4482760,24.6,1.15,62.020833333333336
4482762,17.1,4.1,60.72916666666666
4482763,17.15,0.0,70.875
4482766,22.4,0.0,62.583333333333336
4482768,17.05,1.4,63.895833333333336
4482772,18.1,0.0,74.20833333333333
4482775,27.45,0.0,47.770833333333336
4482777,26.1,0.15,49.47916666666666
4482780,29.4,0.0,40.6875
4482781,30.200000000000003,0.0,38.083333333333336
4482783,24.200000000000003,0.3,56.395833333333336
4482784,30.35,0.0,42.958333333333336
4482785,32.349999999999994,0.0,36.8125
4482788,30.0,0.0,40.16666666666666
4482790,26.0,0.15,52.208333333333336
4482791,27.65,0.0,33.625
4482793,27.85,0.0,37.895833333333336
4482794,32.650000000000006,0.0,37.47916666666666
4482795,26.75,0.5,52.25
4482796,32.2,0.05,39.75
4482800,25.8,0.85,42.35416666666666
4482803,28.25,2.1,51.895833333333336
4482805,25.2,4.1,52.8125
4482806,29.3,0.5,54.895833333333336
4482808,22.450000000000003,1.0,64.10416666666667
4482809,21.200000000000003,1.2,52.10416666666666
4482812,23.6,2.35,45.60416666666666
4482813,22.0,0.5,59.145833333333336
4482815,23.1,8.4,66.6875
4482816,19.4,4.699999999999999,72.54166666666667
4482818,25.65,4.35,65.125
4482820,28.950000000000003,1.5,56.083333333333336
4482821,26.65,1.5,55.9375
4482826,23.6,1.5,58.583333333333336
4482827,25.3,1.0,53.3125
4482830,19.35,0.65,68.39583333333333
4482831,27.15,2.15,58.270833333333336
4482832,20.0,0.65,68.41666666666667
4482833,34.65,0.0,42.458333333333336
4482834,19.85,0.65,68.41666666666667
4482841,20.1,0.5,74.58333333333333
4482845,28.85,1.0,57.79166666666666
4482846,21.05,5.45,67.08333333333333
4482848,21.6,0.0,52.833333333333336
4482856,24.05,1.85,51.0625
4482857,23.2,0.25,56.375
4482858,22.700000000000003,0.0,53.083333333333336
4482859,28.25,0.75,39.895833333333336
4482863,25.700000000000003,0.8,51.9375
4482868,27.45,0.25,52.708333333333336
4482869,28.8,0.05,51.0
4482871,28.7,0.05,50.958333333333336
4482873,27.4,0.05,51.708333333333336
4482874,27.85,0.05,51.72916666666666
4482875,29.55,0.25,51.875
4482877,24.25,0.0,55.4375
4482879,19.450000000000003,0.1,52.458333333333336
4482880,22.0,0.0,58.145833333333336
4482883,19.6,0.4,59.22916666666666
4482887,19.55,0.6000000000000001,65.95833333333333
4482893,24.25,0.0,50.4375
4482897,23.25,0.0,65.41666666666667
4482899,21.25,0.0,57.54166666666666
4482903,14.15,0.4499999999999999,66.22916666666667
4482904,14.8,1.0,66.58333333333333
4482911,12.1,0.0,61.125
4482916,20.45,0.0,71.0
4482917,25.700000000000003,1.2,53.29166666666666
4482918,25.35,1.5,51.645833333333336
4482919,24.75,1.5,53.66666666666666
4482920,24.75,1.5,53.66666666666666
4482921,26.4,1.2,52.79166666666666
4482923,24.8,0.0,56.91666666666666
4482925,25.8,1.85,50.708333333333336
4482926,24.65,1.15,51.6875
4482928,27.55,0.0,61.3125
4482929,28.700000000000003,0.0,63.708333333333336
4482930,26.55,0.0,64.10416666666667
4482931,22.85,0.0,69.14583333333333
4482945,28.05,0.35,49.895833333333336
4482952,22.75,0.45,57.5625
4482953,22.35,0.45,57.375
4482956,28.0,0.0,48.833333333333336
4482963,31.7,0.0,38.60416666666666
4482964,22.5,0.0,53.8125
4482966,22.0,0.0,53.4375
4482972,27.4,0.0,47.395833333333336
4482973,27.35,0.4,47.958333333333336
4482981,29.65,0.0,47.708333333333336
4482987,26.8,0.5,49.04166666666666
4482993,28.65,0.0,47.645833333333336
4482997,22.35,0.25,50.875
4482999,29.450000000000003,0.1,48.22916666666666
4483003,23.0,0.45,56.25
4483005,29.55,0.0,47.708333333333336
4483017,22.700000000000003,0.45,54.708333333333336
4483019,23.200000000000003,0.0,54.97916666666666
4483023,23.8,0.05,57.04166666666666
4483032,25.75,0.0,54.22916666666666
4483035,22.75,0.0,51.708333333333336
4483039,24.05,0.0,55.458333333333336
4483040,23.85,0.0,55.395833333333336
4483042,23.25,0.0,52.04166666666666
4483044,24.450000000000003,0.0,55.60416666666666
4483045,24.35,0.0,52.520833333333336
4483046,24.15,0.0,52.458333333333336
4483047,22.7,0.0,51.395833333333336
4483048,23.3,0.0,53.8125
4483049,21.6,0.0,51.083333333333336
4483055,24.200000000000003,0.05,48.4375
4483057,26.4,0.0,46.25
4483058,25.5,0.0,46.270833333333336
4483060,28.65,0.0,43.10416666666666
4483061,29.4,0.0,28.791666666666668
4483073,15.4,1.05,62.1875
4483074,14.15,0.0,52.875
4483075,13.95,2.25,74.5
4483076,32.05,0.0,36.41666666666666
4483077,23.05,4.45,75.79166666666667
4483078,22.55,0.0,74.47916666666667
4483079,26.55,0.0,66.1875
4483080,19.9,4.15,77.47916666666667
4483083,18.200000000000003,0.85,77.10416666666667
4483084,21.8,0.0,62.208333333333336
4483085,25.25,0.0,63.79166666666666
4483089,33.9,0.0,31.1875
4483093,15.75,0.35,64.125
4483094,20.65,0.25,56.29166666666666
4483097,17.9,0.2,70.6875
4483098,22.45,0.0,72.0
4483099,21.8,0.6,76.85416666666667
4483102,25.25,0.5,61.145833333333336
4483103,25.9,0.0,59.458333333333336
4483104,24.700000000000003,0.0,51.125
4483105,26.2,0.0,49.6875
4483106,25.9,0.0,46.04166666666666
4483107,26.85,1.15,46.0625
4483109,29.25,0.0,40.625
4483111,26.4,2.1,41.29166666666666
4483112,30.9,0.7,38.97916666666666
4483113,33.9,0.75,34.75
4483115,30.45,0.7,37.145833333333336
4483116,32.7,1.15,33.416666666666664
4483117,27.85,0.65,48.35416666666666
4483119,30.5,1.1,44.66666666666666
4483120,29.65,1.35,50.395833333333336
4483125,28.5,0.15,52.333333333333336
4483126,27.15,1.95,54.458333333333336
4483127,25.4,1.7999999999999998,52.9375
4483129,25.65,0.0,43.375
4483131,30.75,0.0,27.6875
4483134,30.85,0.0,30.9375
4483138,21.950000000000003,0.2,50.020833333333336
4483140,24.65,0.1,58.10416666666666
4483141,24.450000000000003,0.1,58.10416666666666
4483142,25.9,0.0,41.3125
4483144,16.5,0.55,65.1875
4483147,30.200000000000003,0.0,52.833333333333336
4483148,22.05,0.0,47.708333333333336
4483149,31.6,0.05,43.85416666666666
4483150,26.05,0.5,49.79166666666666
4483152,27.2,0.3,44.91666666666666
4483153,28.55,0.55,49.333333333333336
4483154,24.8,2.95,58.458333333333336
4483158,19.8,2.15,68.89583333333333
4483160,27.7,2.5,63.66666666666666
4483161,24.0,3.15,70.66666666666667
4483162,26.05,0.65,56.22916666666666
4483163,24.55,0.3,46.375
4483164,28.700000000000003,0.35,51.770833333333336
4483165,20.15,7.0,72.02083333333333
4483166,20.9,0.5,59.79166666666666
4483167,21.85,0.3,58.10416666666666
4483170,17.25,0.0,48.10416666666666
4483175,12.85,2.45,68.1875
4483187,22.3,0.0,41.875
4483192,33.45,8.4,82.04166666666667
4483197,34.349999999999994,0.6,73.375
4483200,33.099999999999994,0.0,46.5
4483202,33.8,0.0,51.895833333333336
4483203,24.9,0.0,43.35416666666666
4483207,29.35,0.0,46.375
4483211,26.3,0.0,48.5625
4483214,20.95,6.55,75.3125
4483222,14.5,0.35,58.833333333333336
4483227,13.65,5.35,73.5625
4483233,26.450000000000003,0.0,61.0625
4483236,25.0,0.0,55.125
4483242,11.1,0.0,60.145833333333336
4483244,16.85,0.25,60.208333333333336
4483260,31.0,0.15,59.10416666666666
4483265,18.9,0.0,70.04166666666667
4483266,0.15,0.0,49.5
4483269,4.85,0.0,58.72916666666666
4483271,22.200000000000003,0.05,79.125
4483272,17.15,8.25,81.83333333333333
4483273,12.65,0.0,60.208333333333336
4483277,13.8,2.1,54.958333333333336
4483278,15.9,0.55,79.47916666666667
4483280,20.8,0.05,55.770833333333336
4483282,21.4,0.0,63.5
4483286,26.5,0.0,68.83333333333333
4483289,29.4,0.0,63.97916666666666
4483294,32.650000000000006,0.0,72.29166666666667
4483298,29.7,0.0,61.5625
4483303,31.6,0.25,71.25
4483304,29.5,0.95,73.39583333333333
4483305,31.3,0.15,68.02083333333333
4483309,32.4,3.35,67.125
4483310,32.55,1.8,67.47916666666667
4483312,32.6,4.35,67.35416666666667
4483315,32.85,3.2,64.85416666666667
4483316,29.4,5.8500000000000005,83.89583333333333
4483318,33.4,0.95,72.16666666666667
4483321,35.650000000000006,2.2,72.72916666666667
4483322,35.8,6.1,75.33333333333333
4483325,33.85,6.15,78.91666666666667
4483327,34.35,0.0,69.75
4483329,34.45,2.85,76.41666666666667
4483330,34.45,2.85,75.8125
4483335,34.25,1.1,69.77083333333333
4483337,36.2,0.15,64.77083333333333
4483343,35.45,5.8,72.9375
4483344,32.15,0.95,77.625
4483346,33.65,4.35,81.83333333333333
4483347,31.35,13.4,90.70833333333331
4483350,31.8,0.4,75.77083333333333
4483354,27.95,0.0,71.64583333333333
4483355,27.35,0.0,45.22916666666666
4483362,30.1,0.0,59.833333333333336
4483367,27.5,0.0,57.66666666666666
4483368,26.65,4.3,80.14583333333333
4483369,27.450000000000003,4.0,77.125
4483370,25.45,0.0,64.33333333333333
4483371,25.45,0.0,52.75
4483372,25.25,0.0,65.0
4483373,24.85,0.0,59.208333333333336
4483374,23.3,0.0,74.52083333333333
4483376,23.85,0.0,71.35416666666667
4483377,25.55,0.0,68.6875
4483382,23.35,0.0,60.85416666666666
4483387,10.15,0.0,35.3125
4483388,11.9,0.05,71.89583333333333
4483391,28.0,2.7,60.04166666666666
4483392,28.1,1.2,60.145833333333336
4483395,21.65,0.0,53.4375
4483397,26.0,0.0,50.60416666666666
4483407,18.3,0.2,55.395833333333336
4483416,19.9,0.2,53.3125
4483417,19.55,0.15,52.5625
4483420,22.55,0.0,42.29166666666666
4483422,24.75,0.0,42.895833333333336
4483423,21.55,0.0,42.083333333333336
4483426,23.9,11.35,78.91666666666667
4483428,16.3,0.0,56.41666666666666
4483429,19.3,0.0,56.60416666666666
4483430,19.6,0.0,56.625
4483436,19.25,0.0,63.0625
4483441,21.05,0.0,66.125
4483442,20.8,0.0,63.85416666666666
4483446,20.1,0.0,65.66666666666667
4483451,15.7,4.949999999999999,78.25
4483455,19.1,0.05,68.89583333333333
4483459,24.4,0.0,55.79166666666666
4483465,25.5,0.3,66.83333333333333
4483468,17.7,0.45,55.5625
4483472,24.85,0.1,60.9375
4483473,16.6,0.3,54.6875
4483475,17.9,1.4,57.625
4483476,26.65,0.15,76.79166666666667
4483477,32.8,0.9,70.29166666666667
4483484,22.65,1.2,54.708333333333336
4483489,18.4,0.0,70.9375
4483491,11.65,0.0,56.208333333333336
4483492,16.3,0.0,56.75
4483495,16.25,0.0,61.125
4483501,13.85,0.0,66.45833333333333
4483502,17.55,0.0,72.0
4483515,27.7,0.0,67.66666666666667
4483521,27.85,0.0,59.85416666666666
4483527,28.65,0.0,44.29166666666666
4483532,18.75,0.05,83.4375
4483537,15.2,0.0,70.47916666666667
4483541,26.0,0.2,54.66666666666666
4483542,27.700000000000003,0.0,63.16666666666666
4483545,27.8,0.6,45.9375
4483549,36.65,0.1,68.58333333333333
4483556,35.55,0.0,44.375
4483557,34.85,0.1,56.083333333333336
4483560,35.0,0.2,68.85416666666667
4483563,33.5,1.1,66.89583333333333
4483567,30.200000000000003,0.55,65.1875
4483568,27.8,0.6,45.9375
4483569,31.75,1.95,72.4375
4483580,28.8,0.0,36.645833333333336
4483582,32.25,0.0,38.25
4483592,27.85,0.0,57.54166666666666
4483595,28.2,2.65,64.35416666666667
4483606,33.0,0.0,33.270833333333336
4483616,15.95,0.0,56.083333333333336
4483617,3.55,0.0,47.645833333333336
4483618,13.3,0.45,59.79166666666666
4483619,2.25,0.0,53.54166666666666
4483620,15.1,24.9,89.08333333333333
4483622,16.15,0.0,68.875
4483623,17.8,0.1,71.875
4483636,19.9,0.45,73.64583333333333
4483640,20.0,0.0,68.39583333333333
4483643,26.8,0.0,80.97916666666667
4483646,27.1,0.25,68.47916666666667
4483647,27.1,0.25,68.47916666666667
4483652,19.450000000000003,0.0,65.5625
4483660,35.15,1.1,69.97916666666667
4483665,25.7,0.0,59.10416666666666
4483666,25.5,0.0,59.083333333333336
4483667,27.55,0.0,51.75
4483669,25.6,0.0,59.10416666666666
4483671,27.8,0.0,54.1875
4483674,35.6,0.0,40.395833333333336
4483678,30.85,6.35,85.33333333333333
4483680,32.3,0.0,63.5
4483681,22.0,0.0,63.833333333333336
4483682,33.55,0.0,59.520833333333336
4483689,17.5,0.0,69.29166666666667
4483697,27.5,0.0,45.708333333333336
4483699,26.65,0.0,42.3125
4483704,27.7,0.0,52.770833333333336
4483710,22.5,0.0,40.375
4483726,12.9,0.0,74.97916666666667
4483727,3.65,0.0,48.8125
4483728,25.9,0.0,70.02083333333333
4483743,30.55,0.0,49.083333333333336
4483745,27.95,0.25,49.708333333333336
4483746,27.85,0.0,43.145833333333336
4483759,19.1,0.0,67.70833333333333
4483764,24.200000000000003,0.0,61.75
4483765,26.55,9.1,80.64583333333333
4483766,17.3,9.95,93.89583333333331
4483767,18.9,1.5,87.125
4483768,29.55,0.0,56.85416666666666
4483770,30.8,3.6,61.770833333333336
4483772,26.35,0.0,60.91666666666666
4483773,25.05,0.0,44.66666666666666
4483776,30.5,0.55,65.97916666666667
4483784,16.35,0.0,63.895833333333336
4483786,12.7,0.35,68.0
4483791,17.65,10.3,78.0625
4483792,17.7,10.3,78.08333333333333
4483793,17.7,10.3,78.125
4483794,19.7,0.75,70.91666666666667
4483795,15.4,0.0,70.54166666666667
4483798,18.45,0.25,65.60416666666667
4483805,25.45,0.0,55.6875
4483808,33.95,0.75,64.97916666666667
4483811,38.4,0.7999999999999999,54.708333333333336
4483812,38.65,0.6,49.0625
4483816,35.3,1.85,73.52083333333333
4483827,35.8,0.0,62.625
4483828,37.7,0.2,56.54166666666666
4483839,26.4,0.0,63.875
4483843,5.95,0.0,56.125
4483846,25.1,0.05,60.333333333333336
4483849,17.4,0.0,47.1875
4483851,21.85,3.7,81.16666666666667
4483852,22.55,0.6499999999999999,68.14583333333333
4483867,17.1,3.4,71.0625
4483869,25.35,0.0,70.25
4483876,32.650000000000006,0.1,55.583333333333336
4483877,33.2,0.2,60.47916666666666
4483878,33.2,0.2,60.47916666666666
4483882,26.0,0.0,50.770833333333336
4483885,20.8,0.0,53.91666666666666
4483886,23.05,0.0,68.6875
4483887,13.45,0.0,57.25
4483890,12.85,0.0,72.70833333333333
4483895,4.1,0.0,49.8125
4483896,9.9,0.0,58.22916666666666
4483902,17.0,0.25,68.33333333333333
4483903,18.3,0.0,62.8125
4483904,16.299999999999997,0.25,68.04166666666667
4483906,18.6,0.0,56.5
4483907,20.1,0.0,58.625
4483908,21.0,0.0,58.395833333333336
4483909,20.65,0.0,58.66666666666666
4483912,18.65,0.0,58.375
4483914,21.8,0.0,52.875
4483915,17.1,0.1,68.27083333333333
4483918,18.75,0.0,63.125
4483922,25.15,0.0,63.04166666666666
4483926,24.7,0.45,64.33333333333333
4483932,27.6,0.0,62.3125
4483934,25.700000000000003,0.0,55.0625
4483936,23.5,0.15,80.41666666666667
4483939,19.25,0.0,48.35416666666666
4483940,19.35,0.0,58.47916666666666
4483942,25.3,0.0,55.47916666666666
4483944,22.7,0.1,59.54166666666666
4483945,22.3,0.1,65.08333333333333
4483947,24.55,0.0,61.125
4483948,21.9,0.0,69.27083333333333
4483954,18.95,0.0,50.125
4483955,21.1,0.0,66.3125
4483957,17.85,0.0,47.395833333333336
4483960,23.6,0.0,56.8125
4483962,18.8,0.0,60.0
4483965,22.4,0.0,34.270833333333336
4483973,31.25,0.0,68.08333333333333
4483978,28.05,11.3,85.3125
4483980,26.8,5.05,80.72916666666667
4483981,32.5,0.55,76.58333333333333
4483982,31.7,0.55,72.3125
4483985,28.3,0.9,70.41666666666667
4483987,28.5,1.3,83.02083333333333
4483995,30.55,0.0,76.375
4483997,22.55,0.0,59.10416666666666
4483998,23.25,0.0,59.125
4484000,22.75,7.0,75.22916666666667
4484003,20.15,0.0,59.020833333333336
4484006,12.4,0.0,68.8125
4484008,17.2,0.0,57.25
4484009,19.25,0.0,58.10416666666666
4484010,20.8,0.0,57.708333333333336
4484013,17.1,0.0,65.47916666666667
4484014,20.5,0.0,70.41666666666667
4484015,13.15,1.6,64.125
4484019,17.4,1.7,79.75
4484020,9.2,0.0,53.54166666666666
4484026,24.1,0.0,55.833333333333336
4484028,34.05,1.9,72.125
4484029,31.55,2.95,78.0625
4484030,36.8,0.75,60.333333333333336
4484031,31.2,0.0,66.5625
4484032,33.3,0.0,58.020833333333336
4484035,28.0,0.0,76.125
4484036,28.0,0.0,76.125
4484037,28.1,0.0,74.72916666666667
4484038,23.3,0.0,54.04166666666666
4484039,27.55,3.2,84.25
4484047,8.1,0.0,67.75
4484051,32.65,1.0,72.83333333333333
4484054,34.9,0.0,56.29166666666666
4484055,33.85,0.0,48.35416666666666
4484063,29.95,0.0,47.770833333333336
4484064,28.85,0.0,52.6875
4484071,23.85,0.0,38.5
4484076,18.55,6.45,68.58333333333333
4484078,14.65,0.0,69.47916666666667
4484081,32.0,7.800000000000001,86.875
4484082,31.45,3.4,64.3125
4484083,26.0,0.0,55.97916666666666
4484084,28.65,0.0,57.895833333333336
4484085,26.25,0.0,55.47916666666666
4484086,25.75,0.1,54.020833333333336
4484094,8.95,0.0,63.3125
4484095,4.0,0.0,53.333333333333336
4484096,6.4,0.0,50.375
4484098,3.8,0.0,59.47916666666666
4484100,7.0,1.8,61.520833333333336
4484102,10.5,0.0,63.270833333333336
4484105,15.6,0.0,60.1875
4484106,15.2,0.0,59.22916666666666
4484107,18.3,0.0,60.458333333333336
4484108,17.55,0.8,58.5625
4484113,13.3,0.55,54.270833333333336
4484115,15.6,0.5,49.270833333333336
4484120,12.0,0.0,53.8125
4484121,13.4,0.0,49.708333333333336
4484122,18.65,0.0,50.645833333333336
4484123,15.95,0.0,51.10416666666666
4484124,16.25,0.0,52.16666666666666
4484125,17.1,0.2,51.54166666666666
4484126,21.45,0.0,59.54166666666666
4484127,22.05,0.0,58.395833333333336
4484128,22.75,0.0,55.97916666666666
4484129,21.85,0.0,56.22916666666666
4484131,24.0,0.0,47.6875
4484132,27.3,0.55,73.20833333333333
4484133,16.25,0.55,72.95833333333333
4484134,24.2,2.7,70.35416666666667
4484135,23.45,0.65,69.1875
4484136,24.9,0.15,64.27083333333333
4484137,20.25,0.0,81.08333333333333
4484138,9.75,0.0,66.64583333333333
4484139,16.3,0.0,56.4375
4484141,11.55,0.0,63.958333333333336
4484142,16.0,0.0,52.9375
4484143,3.1500000000000004,0.05,66.72916666666667
4484144,5.4,0.0,55.083333333333336
4484148,9.8,0.0,50.770833333333336
4484149,4.05,0.0,65.97916666666667
4484150,8.149999999999999,0.0,58.6875
4484151,7.3,0.0,55.0625
4484157,5.55,0.0,39.958333333333336
4484158,6.6000000000000005,0.0,42.72916666666666
4484159,6.8,0.0,40.04166666666666
4484161,6.7,0.0,39.458333333333336
4484162,10.4,0.0,50.958333333333336
4484164,6.699999999999999,0.0,57.395833333333336
4484166,11.6,0.0,68.22916666666667
4484168,15.05,0.0,64.64583333333333
4484170,7.85,0.0,62.72916666666666
4484171,17.9,0.0,64.58333333333333
4484172,14.5,0.0,67.0625
4484175,23.3,0.0,63.79166666666666
4484177,21.0,0.0,67.25
4484178,23.0,0.0,63.85416666666666
4484179,24.6,0.0,61.25
4484180,23.4,3.35,60.833333333333336
4484182,11.2,0.0,47.020833333333336
4484183,14.25,1.8,63.91666666666666
4484184,19.0,1.5,59.25
4484188,10.75,0.15,61.60416666666666
4484190,17.6,0.05,56.85416666666666
4484192,11.1,0.0,61.708333333333336
4484194,17.35,4.05,62.5
4484195,17.450000000000003,4.05,62.4375
4484196,23.5,0.0,56.520833333333336
4484197,23.2,0.0,56.54166666666666
4484198,21.450000000000003,0.6,58.625
4484199,23.8,0.3,58.270833333333336
4484200,15.6,0.0,63.625
4484201,17.4,0.0,61.270833333333336
4484202,15.25,0.0,61.375
4484205,10.4,0.0,65.95833333333333
4484209,11.7,2.05,56.4375
4484210,11.5,2.05,56.375
4484211,15.2,0.0,42.458333333333336
4484213,13.15,0.0,43.895833333333336
4484214,12.2,0.0,49.04166666666666
4484215,13.45,0.0,46.47916666666666
4484217,15.9,0.55,55.395833333333336
4484219,11.35,0.3,61.6875
4484222,19.5,3.05,71.20833333333333
4484223,20.65,0.2,62.85416666666666
4484225,19.65,0.9,56.270833333333336
4484226,11.6,0.0,52.833333333333336
4484229,24.4,0.0,48.708333333333336
4484232,23.1,0.0,50.97916666666666
